,Branch,Branch Location,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Items Selling Price,Payment Type,cogs,gross margin percentage,gross income,Rating,DateTime
703,C,Port Harcourt,Member,Female,Home and lifestyle,17056.8,4,3411.36,71638.56,Cash,68227.2,4.761904762,3411.36,7.1,2019-01-23 10:25:00
704,C,Port Harcourt,Normal,Female,Sports and travel,16149.6,10,8074.8,169570.8,Epay,161496.0,4.761904762,8074.8,8.2,2019-01-26 19:54:00
705,C,Port Harcourt,Normal,Male,Health and beauty,32310.0,1,1615.5,33925.5,Card,32310.0,4.761904762,1615.5,6.6,2019-02-06 20:05:00
706,C,Port Harcourt,Normal,Female,Electronic accessories,4482.0,6,1344.6,28236.6,Cash,26892.0,4.761904762,1344.6,4.1,2019-02-09 13:11:00
707,C,Port Harcourt,Member,Male,Fashion accessories,17535.6,1,876.7800000000001,18412.38,Cash,17535.6,4.761904762,876.7800000000001,4.1,2019-03-26 19:20:00
708,C,Port Harcourt,Normal,Male,Fashion accessories,28278.0,9,12725.1,267227.1,Cash,254502.00000000003,4.761904762,12725.1,7.2,2019-03-01 13:22:00
709,C,Port Harcourt,Normal,Female,Electronic accessories,8305.2,9,3737.34,78484.14,Cash,74746.8,4.761904762,3737.34,4.9,2019-02-01 11:27:00
710,C,Port Harcourt,Normal,Male,Fashion accessories,9856.8,6,2957.04,62097.84000000001,Card,59140.8,4.761904762,2957.04,7.9,2019-01-05 20:54:00
711,C,Port Harcourt,Normal,Female,Food and beverages,12232.8,9,5504.759999999999,115599.96,Cash,110095.2,4.761904762,5504.759999999999,4.2,2019-03-24 10:43:00
712,C,Port Harcourt,Member,Male,Electronic accessories,29509.2,10,14754.6,309846.6,Cash,295092.0,4.761904762,14754.6,9.2,2019-03-03 14:30:00
713,C,Port Harcourt,Member,Female,Health and beauty,35355.6,3,5303.34,111370.13999999998,Card,106066.8,4.761904762,5303.34,7.8,2019-02-05 10:41:00
714,C,Port Harcourt,Member,Female,Home and lifestyle,29084.4,9,13087.98,274847.58,Card,261759.6,4.761904762,13087.98,9.5,2019-02-01 20:31:00
715,C,Port Harcourt,Normal,Female,Fashion accessories,9727.2,3,1459.08,30640.68,Card,29181.6,4.761904762,1459.08,7.1,2019-03-02 13:01:00
716,C,Port Harcourt,Member,Male,Sports and travel,20563.2,7,7197.12,151139.52,Card,143942.4,4.761904762,7197.12,6.5,2019-01-12 12:02:00
717,C,Port Harcourt,Member,Male,Home and lifestyle,23007.6,8,9203.04,193263.84000000003,Card,184060.8,4.761904762,9203.04,4.6,2019-03-13 19:52:00
718,C,Port Harcourt,Normal,Female,Fashion accessories,11422.8,9,5140.259999999999,107945.46,Card,102805.2,4.761904762,5140.259999999999,5.9,2019-01-08 16:17:00
719,C,Port Harcourt,Member,Female,Food and beverages,24674.4,8,9869.76,207264.96,Epay,197395.2,4.761904762,9869.76,8.5,2019-01-08 15:57:00
720,C,Port Harcourt,Normal,Female,Health and beauty,29268.0,6,8780.4,184388.4,Epay,175608.0,4.761904762,8780.4,5.3,2019-03-08 16:43:00
721,C,Port Harcourt,Normal,Male,Fashion accessories,32479.2,3,4871.88,102309.48,Cash,97437.6,4.761904762,4871.88,6.2,2019-02-18 19:39:00
722,C,Port Harcourt,Member,Female,Sports and travel,32328.0,10,16164.0,339444.0,Card,323280.0,4.761904762,16164.0,5.4,2019-01-23 13:00:00
723,C,Port Harcourt,Member,Male,Health and beauty,32580.0,10,16290.0,342090.0,Cash,325800.0,4.761904762,16290.0,8.1,2019-01-25 13:48:00
724,C,Port Harcourt,Member,Female,Health and beauty,24696.0,10,12347.999999999998,259308.0,Cash,246960.0,4.761904762,12347.999999999998,9.1,2019-02-05 19:57:00
725,C,Port Harcourt,Member,Female,Food and beverages,10947.6,1,547.38,11494.98,Card,10947.6,4.761904762,547.38,8.4,2019-02-22 10:36:00
726,C,Port Harcourt,Normal,Female,Health and beauty,16653.6,6,4996.08,104917.68,Card,99921.6,4.761904762,4996.08,9.5,2019-03-08 17:11:00
727,C,Port Harcourt,Normal,Male,Health and beauty,23810.4,4,4762.08,100003.68,Card,95241.6,4.761904762,4762.08,5.6,2019-03-19 12:46:00
728,C,Port Harcourt,Member,Male,Sports and travel,12441.6,7,4354.56,91445.76,Card,87091.2,4.761904762,4354.56,7.3,2019-03-11 16:07:00
729,C,Port Harcourt,Normal,Female,Food and beverages,5932.8,6,1779.84,37376.64,Epay,35596.8,4.761904762,1779.84,9.9,2019-02-07 18:23:00
730,C,Port Harcourt,Normal,Female,Sports and travel,29149.2,8,11659.680000000002,244853.28,Cash,233193.6,4.761904762,11659.680000000002,9.3,2019-01-28 13:05:00
731,C,Port Harcourt,Normal,Female,Food and beverages,15544.8,8,6217.920000000001,130576.32,Card,124358.4,4.761904762,6217.920000000001,8.3,2019-01-19 19:39:00
732,C,Port Harcourt,Normal,Male,Sports and travel,27504.000000000004,2,2750.4,57758.4,Epay,55008.00000000001,4.761904762,2750.4,6.5,2019-01-30 19:42:00
733,C,Port Harcourt,Normal,Male,Home and lifestyle,34408.8,10,17204.4,361292.4,Cash,344088.0,4.761904762,17204.4,4.8,2019-01-16 13:32:00
734,C,Port Harcourt,Normal,Male,Electronic accessories,7506.000000000001,8,3002.4,63050.4,Cash,60048.00000000001,4.761904762,3002.4,6.3,2019-03-03 19:17:00
735,C,Port Harcourt,Normal,Female,Fashion accessories,8103.6,7,2836.26,59561.46,Card,56725.2,4.761904762,2836.26,4.8,2019-02-13 10:50:00
736,C,Port Harcourt,Member,Male,Health and beauty,31248.0,3,4687.2,98431.2,Epay,93744.0,4.761904762,4687.2,9.9,2019-01-28 16:47:00
737,C,Port Harcourt,Normal,Male,Fashion accessories,23133.6,7,8096.76,170031.96,Cash,161935.2,4.761904762,8096.76,5.7,2019-02-09 10:00:00
738,C,Port Harcourt,Member,Male,Food and beverages,13849.2,8,5539.68,116333.27999999998,Cash,110793.6,4.761904762,5539.68,7.7,2019-01-23 11:51:00
739,C,Port Harcourt,Normal,Male,Health and beauty,12351.6,8,4940.64,103753.44,Epay,98812.8,4.761904762,4940.64,5.7,2019-01-25 15:00:00
740,C,Port Harcourt,Normal,Female,Home and lifestyle,25131.6,4,5026.32,105552.72,Card,100526.4,4.761904762,5026.32,5.9,2019-01-28 20:50:00
741,C,Port Harcourt,Normal,Female,Food and beverages,31608.0,9,14223.6,298695.60000000003,Cash,284472.0,4.761904762,14223.6,9.2,2019-03-16 19:08:00
742,C,Port Harcourt,Member,Female,Fashion accessories,26744.4,1,1337.22,28081.62,Cash,26744.4,4.761904762,1337.22,5.0,2019-01-13 19:30:00
743,C,Port Harcourt,Member,Male,Health and beauty,15732.000000000002,2,1573.2,33037.2,Cash,31464.000000000004,4.761904762,1573.2,4.9,2019-03-26 18:03:00
744,C,Port Harcourt,Normal,Male,Health and beauty,14940.0,4,2988.0000000000005,62748.00000000001,Card,59760.0,4.761904762,2988.0000000000005,8.2,2019-03-12 19:58:00
745,C,Port Harcourt,Member,Female,Food and beverages,25700.4,5,6425.1,134927.1,Card,128502.0,4.761904762,6425.1,5.5,2019-02-17 19:57:00
746,C,Port Harcourt,Member,Female,Sports and travel,6893.999999999999,6,2068.2,43432.2,Card,41364.0,4.761904762,2068.2,6.8,2019-01-29 10:01:00
747,C,Port Harcourt,Normal,Male,Electronic accessories,22107.6,7,7737.660000000001,162490.86,Cash,154753.2,4.761904762,7737.660000000001,9.8,2019-01-14 10:02:00
748,C,Port Harcourt,Member,Female,Electronic accessories,23994.000000000004,9,10797.3,226743.3,Card,215946.0,4.761904762,10797.3,9.7,2019-01-04 18:19:00
749,C,Port Harcourt,Member,Female,Home and lifestyle,10270.8,10,5135.400000000001,107843.4,Epay,102708.0,4.761904762,5135.400000000001,7.8,2019-03-18 17:38:00
750,C,Port Harcourt,Normal,Female,Food and beverages,33573.6,9,15108.12,317270.52,Cash,302162.4,4.761904762,15108.12,8.8,2019-01-16 18:08:00
751,C,Port Harcourt,Normal,Male,Electronic accessories,4251.6,5,1062.9,22320.9,Cash,21258.0,4.761904762,1062.9,9.4,2019-02-17 18:06:00
752,C,Port Harcourt,Member,Female,Fashion accessories,4514.4,1,225.72,4740.12,Cash,4514.4,4.761904762,225.72,8.2,2019-02-21 12:38:00
753,C,Port Harcourt,Member,Female,Sports and travel,31377.6,2,3137.76,65892.95999999999,Card,62755.2,4.761904762,3137.76,9.7,2019-01-11 14:29:00
754,C,Port Harcourt,Member,Male,Electronic accessories,13341.6,4,2668.32,56034.72000000001,Epay,53366.4,4.761904762,2668.32,9.7,2019-01-31 16:24:00
755,C,Port Harcourt,Normal,Male,Health and beauty,6267.6,5,1566.9,32904.9,Card,31338.0,4.761904762,1566.9,4.9,2019-01-28 15:16:00
756,C,Port Harcourt,Member,Female,Fashion accessories,15919.2,5,3979.8,83575.8,Card,79596.0,4.761904762,3979.8,8.6,2019-03-05 17:07:00
757,C,Port Harcourt,Member,Male,Fashion accessories,33552.0,2,3355.2000000000003,70459.2,Card,67104.0,4.761904762,3355.2000000000003,6.0,2019-02-28 18:37:00
758,C,Port Harcourt,Member,Male,Fashion accessories,12668.4,10,6334.2,133018.2,Card,126684.0,4.761904762,6334.2,8.4,2019-03-17 19:06:00
759,C,Port Harcourt,Normal,Female,Sports and travel,5180.400000000001,2,518.04,10878.84,Card,10360.8,4.761904762,518.04,7.2,2019-03-02 19:44:00
760,C,Port Harcourt,Member,Male,Electronic accessories,23738.4,4,4747.679999999999,99701.28,Card,94953.6,4.761904762,4747.679999999999,6.9,2019-02-07 13:05:00
761,C,Port Harcourt,Normal,Female,Fashion accessories,5922.0,4,1184.4,24872.4,Epay,23688.0,4.761904762,1184.4,5.6,2019-03-07 14:53:00
762,C,Port Harcourt,Normal,Male,Home and lifestyle,12769.2,4,2553.84,53630.64,Card,51076.8,4.761904762,2553.84,6.9,2019-03-14 17:22:00
763,C,Port Harcourt,Member,Female,Health and beauty,7603.200000000001,2,760.32,15966.72,Cash,15206.4,4.761904762,760.32,9.7,2019-01-03 19:17:00
764,C,Port Harcourt,Member,Female,Home and lifestyle,7855.2,10,3927.6,82479.6,Cash,78552.0,4.761904762,3927.6,7.1,2019-01-07 17:36:00
765,C,Port Harcourt,Normal,Female,Fashion accessories,34351.2,4,6870.24,144275.04,Epay,137404.8,4.761904762,6870.24,6.4,2019-02-02 13:23:00
766,C,Port Harcourt,Member,Male,Fashion accessories,25556.4,10,12778.2,268342.2,Cash,255564.0,4.761904762,12778.2,5.7,2019-03-20 16:28:00
767,C,Port Harcourt,Normal,Male,Home and lifestyle,13320.0,1,666.0,13986.0,Card,13320.0,4.761904762,666.0,7.9,2019-03-06 13:29:00
768,C,Port Harcourt,Member,Male,Home and lifestyle,26949.6,1,1347.48,28297.08,Cash,26949.6,4.761904762,1347.48,6.9,2019-03-24 14:49:00
769,C,Port Harcourt,Normal,Female,Sports and travel,8550.0,9,3847.5,80797.5,Cash,76950.0,4.761904762,3847.5,9.5,2019-01-31 12:02:00
770,C,Port Harcourt,Normal,Male,Electronic accessories,10026.0,7,3509.1000000000004,73691.09999999999,Epay,70182.0,4.761904762,3509.1000000000004,6.0,2019-03-14 17:20:00
771,C,Port Harcourt,Member,Female,Electronic accessories,18691.2,5,4672.8,98128.8,Cash,93456.0,4.761904762,4672.8,7.5,2019-03-03 13:42:00
772,C,Port Harcourt,Normal,Male,Electronic accessories,10382.4,4,2076.48,43606.08,Cash,41529.6,4.761904762,2076.48,6.4,2019-03-29 14:44:00
773,C,Port Harcourt,Member,Female,Home and lifestyle,31899.6,1,1594.98,33494.579999999994,Cash,31899.6,4.761904762,1594.98,7.7,2019-01-19 10:21:00
774,C,Port Harcourt,Normal,Male,Fashion accessories,35935.2,2,3593.5200000000004,75463.92,Card,71870.4,4.761904762,3593.5200000000004,6.7,2019-01-02 18:09:00
775,C,Port Harcourt,Normal,Male,Food and beverages,17499.6,1,874.9799999999999,18374.58,Cash,17499.6,4.761904762,874.9799999999999,4.4,2019-02-25 15:31:00
776,C,Port Harcourt,Member,Male,Fashion accessories,24958.8,2,2495.88,52413.48,Epay,49917.6,4.761904762,2495.88,9.7,2019-02-05 19:05:00
777,C,Port Harcourt,Member,Female,Electronic accessories,28126.8,10,14063.4,295331.4,Cash,281268.0,4.761904762,14063.4,4.4,2019-02-10 20:51:00
778,C,Port Harcourt,Member,Male,Food and beverages,35773.200000000004,2,3577.3200000000006,75123.72,Cash,71546.40000000001,4.761904762,3577.3200000000006,5.2,2019-02-14 17:29:00
779,C,Port Harcourt,Member,Female,Food and beverages,7588.799999999999,3,1138.32,23904.72,Cash,22766.4,4.761904762,1138.32,7.3,2019-02-09 10:25:00
780,C,Port Harcourt,Member,Male,Electronic accessories,26924.4,5,6731.1,141353.1,Cash,134622.0,4.761904762,6731.1,4.9,2019-01-10 11:34:00
781,C,Port Harcourt,Member,Female,Health and beauty,10681.2,7,3738.42,78506.82,Card,74768.4,4.761904762,3738.42,8.1,2019-03-11 18:58:00
782,C,Port Harcourt,Member,Male,Health and beauty,15865.2,4,3173.04,66633.84000000001,Epay,63460.8,4.761904762,3173.04,8.4,2019-02-18 16:28:00
783,C,Port Harcourt,Normal,Female,Food and beverages,8254.8,9,3714.66,78007.86,Cash,74293.2,4.761904762,3714.66,5.5,2019-02-26 20:26:00
784,C,Port Harcourt,Normal,Female,Health and beauty,14191.2,1,709.56,14900.760000000002,Cash,14191.2,4.761904762,709.56,8.4,2019-01-18 15:08:00
785,C,Port Harcourt,Member,Male,Food and beverages,33933.6,4,6786.72,142521.12,Cash,135734.4,4.761904762,6786.72,8.6,2019-03-12 16:30:00
786,C,Port Harcourt,Member,Male,Sports and travel,5292.0,5,1323.0,27783.0,Epay,26460.0,4.761904762,1323.0,8.5,2019-03-24 13:48:00
787,C,Port Harcourt,Normal,Female,Electronic accessories,17154.0,3,2573.1,54035.1,Card,51461.99999999999,4.761904762,2573.1,9.5,2019-03-28 12:58:00
788,C,Port Harcourt,Normal,Female,Food and beverages,34930.8,5,8732.7,183386.7,Epay,174654.0,4.761904762,8732.7,9.3,2019-01-30 16:24:00
789,C,Port Harcourt,Member,Female,Home and lifestyle,32130.0,8,12852.000000000002,269892.0,Cash,257040.0,4.761904762,12852.000000000002,4.7,2019-01-20 10:13:00
790,C,Port Harcourt,Member,Female,Fashion accessories,35748.0,10,17874.0,375354.00000000006,Card,357480.0,4.761904762,17874.0,6.6,2019-02-15 14:53:00
791,C,Port Harcourt,Normal,Female,Electronic accessories,10886.4,1,544.3199999999999,11430.72,Cash,10886.4,4.761904762,544.3199999999999,8.4,2019-03-04 15:44:00
792,C,Port Harcourt,Normal,Female,Fashion accessories,13517.999999999998,10,6758.999999999999,141939.0,Card,135180.0,4.761904762,6758.999999999999,9.3,2019-03-08 20:01:00
793,C,Port Harcourt,Normal,Female,Sports and travel,34358.4,10,17179.2,360763.2,Cash,343584.0,4.761904762,17179.2,5.2,2019-01-09 13:45:00
794,C,Port Harcourt,Normal,Female,Food and beverages,34009.2,8,13603.680000000002,285677.28,Cash,272073.6,4.761904762,13603.680000000002,9.1,2019-02-27 15:12:00
795,C,Port Harcourt,Normal,Male,Food and beverages,35924.4,2,3592.44,75441.24,Epay,71848.8,4.761904762,3592.44,8.0,2019-03-07 20:37:00
796,C,Port Harcourt,Normal,Female,Food and beverages,14846.4,4,2969.28,62354.88,Cash,59385.600000000006,4.761904762,2969.28,7.1,2019-02-19 16:23:00
797,C,Port Harcourt,Normal,Female,Fashion accessories,29404.800000000003,4,5880.959999999999,123500.16,Cash,117619.2,4.761904762,5880.959999999999,9.1,2019-01-06 12:12:00
798,C,Port Harcourt,Normal,Female,Electronic accessories,18475.2,9,8313.84,174590.63999999998,Cash,166276.8,4.761904762,8313.84,5.6,2019-03-14 19:33:00
799,C,Port Harcourt,Normal,Female,Sports and travel,5169.599999999999,10,2584.8,54280.8,Cash,51696.0,4.761904762,2584.8,5.4,2019-01-27 14:28:00
800,C,Port Harcourt,Normal,Female,Home and lifestyle,25239.6,6,7571.88,159009.48,Epay,151437.6,4.761904762,7571.88,5.2,2019-03-14 17:54:00
801,C,Port Harcourt,Normal,Male,Fashion accessories,15148.8,6,4544.64,95437.44000000002,Cash,90892.8,4.761904762,4544.64,8.9,2019-01-29 12:25:00
802,C,Port Harcourt,Normal,Male,Sports and travel,34376.4,7,12031.74,252666.54,Epay,240634.8,4.761904762,12031.74,8.7,2019-02-22 18:17:00
803,C,Port Harcourt,Member,Male,Fashion accessories,34912.8,4,6982.56,146633.75999999998,Epay,139651.2,4.761904762,6982.56,9.4,2019-02-06 17:20:00
804,C,Port Harcourt,Normal,Female,Electronic accessories,9579.6,2,957.96,20117.16,Cash,19159.2,4.761904762,957.96,4.2,2019-03-19 14:35:00
805,C,Port Harcourt,Member,Female,Food and beverages,26960.4,4,5392.08,113233.68,Epay,107841.6,4.761904762,5392.08,4.2,2019-03-01 15:32:00
806,C,Port Harcourt,Normal,Male,Food and beverages,16837.2,6,5051.16,106074.36,Cash,101023.2,4.761904762,5051.16,6.0,2019-03-11 13:37:00
807,C,Port Harcourt,Member,Female,Fashion accessories,19465.2,9,8759.34,183946.14,Epay,175186.8,4.761904762,8759.34,9.5,2019-01-27 14:55:00
808,C,Port Harcourt,Member,Female,Fashion accessories,28972.800000000003,3,4345.92,91264.32,Cash,86918.4,4.761904762,4345.92,8.1,2019-02-15 12:31:00
809,C,Port Harcourt,Normal,Female,Food and beverages,14194.8,6,4258.4400000000005,89427.24,Card,85168.8,4.761904762,4258.4400000000005,9.4,2019-03-25 20:18:00
810,C,Port Harcourt,Normal,Male,Home and lifestyle,16639.2,4,3327.84,69884.64000000001,Card,66556.8,4.761904762,3327.84,6.2,2019-03-12 20:04:00
811,C,Port Harcourt,Member,Male,Home and lifestyle,5032.8,1,251.64,5284.4400000000005,Epay,5032.8,4.761904762,251.64,9.8,2019-02-04 13:38:00
812,C,Port Harcourt,Member,Female,Fashion accessories,35204.4,7,12321.54,258752.34,Epay,246430.8,4.761904762,12321.54,4.9,2019-02-16 17:30:00
813,C,Port Harcourt,Normal,Female,Fashion accessories,8575.2,5,2143.8,45019.8,Epay,42876.0,4.761904762,2143.8,5.4,2019-01-28 19:24:00
814,C,Port Harcourt,Normal,Female,Home and lifestyle,16336.8,4,3267.36,68614.56,Card,65347.2,4.761904762,3267.36,8.7,2019-01-08 13:48:00
815,C,Port Harcourt,Member,Female,Health and beauty,29343.6,1,1467.18,30810.78,Epay,29343.6,4.761904762,1467.18,9.2,2019-01-22 10:57:00
816,C,Port Harcourt,Member,Female,Food and beverages,13896.0,3,2084.4,43772.4,Epay,41688.0,4.761904762,2084.4,7.5,2019-03-28 13:57:00
817,C,Port Harcourt,Normal,Female,Electronic accessories,30258.0,3,4538.7,95312.7,Cash,90774.0,4.761904762,4538.7,9.8,2019-01-23 13:29:00
818,C,Port Harcourt,Member,Female,Fashion accessories,34995.6,10,17497.8,367453.8,Card,349956.0,4.761904762,17497.8,8.7,2019-02-08 13:00:00
819,C,Port Harcourt,Normal,Male,Fashion accessories,5860.8,1,293.04,6153.84,Cash,5860.8,4.761904762,293.04,5.0,2019-03-09 15:36:00
820,C,Port Harcourt,Normal,Male,Food and beverages,15577.2,2,1557.72,32712.120000000003,Epay,31154.4,4.761904762,1557.72,5.7,2019-03-08 16:53:00
821,C,Port Harcourt,Normal,Male,Sports and travel,35726.4,9,16076.88,337614.48,Epay,321537.6,4.761904762,16076.88,9.0,2019-03-19 19:09:00
822,C,Port Harcourt,Member,Male,Sports and travel,29854.800000000003,4,5970.959999999999,125390.16,Epay,119419.2,4.761904762,5970.959999999999,9.6,2019-01-20 16:51:00
823,C,Port Harcourt,Member,Male,Food and beverages,6134.4,4,1226.88,25764.48,Epay,24537.6,4.761904762,1226.88,7.0,2019-03-08 20:15:00
824,C,Port Harcourt,Normal,Female,Electronic accessories,14709.6,8,5883.84,123560.64,Card,117676.8,4.761904762,5883.84,6.5,2019-02-07 14:38:00
825,C,Port Harcourt,Member,Male,Food and beverages,6278.400000000001,5,1569.6,32961.6,Cash,31392.0,4.761904762,1569.6,8.1,2019-01-15 19:25:00
826,C,Port Harcourt,Normal,Male,Fashion accessories,4600.8,1,230.04,4830.84,Epay,4600.8,4.761904762,230.04,9.5,2019-01-08 14:11:00
827,C,Port Harcourt,Member,Male,Food and beverages,9957.6,10,4978.8,104554.8,Card,99576.0,4.761904762,4978.8,8.9,2019-02-14 11:26:00
828,C,Port Harcourt,Normal,Male,Fashion accessories,16466.4,3,2469.96,51869.16,Card,49399.2,4.761904762,2469.96,6.5,2019-03-10 17:38:00
829,C,Port Harcourt,Member,Female,Electronic accessories,16765.2,10,8382.6,176034.6,Cash,167652.0,4.761904762,8382.6,7.6,2019-01-27 13:58:00
830,C,Port Harcourt,Normal,Male,Food and beverages,12920.4,1,646.02,13566.42,Card,12920.4,4.761904762,646.02,7.9,2019-02-23 16:52:00
831,C,Port Harcourt,Normal,Male,Food and beverages,14587.2,5,3646.8,76582.8,Cash,72936.0,4.761904762,3646.8,4.5,2019-02-03 15:19:00
832,C,Port Harcourt,Normal,Female,Sports and travel,26622.0,4,5324.4,111812.4,Cash,106488.0,4.761904762,5324.4,6.1,2019-02-03 10:02:00
833,C,Port Harcourt,Member,Female,Food and beverages,8143.200000000001,1,407.16,8550.359999999999,Cash,8143.200000000001,4.761904762,407.16,6.4,2019-03-17 18:58:00
834,C,Port Harcourt,Member,Female,Sports and travel,19638.0,10,9819.0,206199.0,Card,196380.0,4.761904762,9819.0,7.1,2019-03-02 11:22:00
835,C,Port Harcourt,Member,Female,Health and beauty,13374.0,7,4680.9,98298.9,Card,93618.0,4.761904762,4680.9,7.7,2019-02-08 13:12:00
836,C,Port Harcourt,Normal,Male,Food and beverages,7768.799999999999,1,388.44,8157.240000000001,Epay,7768.799999999999,4.761904762,388.44,7.2,2019-02-09 10:02:00
837,C,Port Harcourt,Member,Female,Electronic accessories,35582.4,1,1779.12,37361.52,Cash,35582.4,4.761904762,1779.12,8.4,2019-02-15 11:21:00
838,C,Port Harcourt,Member,Female,Home and lifestyle,30157.2,6,9047.16,189990.36,Epay,180943.2,4.761904762,9047.16,5.4,2019-01-23 12:10:00
839,C,Port Harcourt,Normal,Male,Electronic accessories,30265.2,4,6053.04,127113.84,Epay,121060.8,4.761904762,6053.04,4.4,2019-03-07 16:54:00
840,C,Port Harcourt,Normal,Male,Food and beverages,23749.2,8,9499.68,199493.28,Cash,189993.6,4.761904762,9499.68,8.4,2019-02-02 20:29:00
841,C,Port Harcourt,Normal,Female,Electronic accessories,11807.999999999998,10,5903.999999999999,123984.0,Cash,118080.0,4.761904762,5903.999999999999,6.2,2019-02-15 12:12:00
842,C,Port Harcourt,Member,Female,Sports and travel,13312.8,10,6656.4,139784.4,Card,133128.0,4.761904762,6656.4,7.0,2019-01-01 19:48:00
843,C,Port Harcourt,Normal,Male,Home and lifestyle,8265.6,1,413.28,8678.880000000001,Cash,8265.6,4.761904762,413.28,4.3,2019-01-30 20:47:00
844,C,Port Harcourt,Member,Female,Home and lifestyle,4363.2,10,2181.6,45813.6,Card,43632.0,4.761904762,2181.6,8.4,2019-03-05 13:44:00
845,C,Port Harcourt,Normal,Female,Electronic accessories,22759.2,2,2275.92,47794.32,Cash,45518.4,4.761904762,2275.92,8.5,2019-01-01 15:51:00
846,C,Port Harcourt,Normal,Female,Food and beverages,32486.4,6,9745.92,204664.32,Cash,194918.4,4.761904762,9745.92,6.2,2019-01-27 11:17:00
847,C,Port Harcourt,Member,Female,Fashion accessories,11484.0,1,574.2,12058.2,Epay,11484.0,4.761904762,574.2,9.1,2019-01-05 12:40:00
848,C,Port Harcourt,Normal,Male,Home and lifestyle,24984.000000000004,2,2498.4,52466.4,Epay,49968.00000000001,4.761904762,2498.4,9.0,2019-01-27 19:48:00
849,C,Port Harcourt,Member,Female,Home and lifestyle,5742.0,6,1722.6,36174.6,Card,34452.0,4.761904762,1722.6,5.1,2019-02-09 17:15:00
850,C,Port Harcourt,Member,Male,Sports and travel,21020.4,7,7357.139999999999,154499.94,Card,147142.80000000002,4.761904762,7357.139999999999,8.2,2019-02-23 19:49:00
851,C,Port Harcourt,Member,Female,Fashion accessories,18529.2,1,926.46,19455.66,Epay,18529.2,4.761904762,926.46,8.5,2019-03-18 15:52:00
852,C,Port Harcourt,Member,Male,Home and lifestyle,14180.4,5,3545.1,74447.1,Card,70902.0,4.761904762,3545.1,8.7,2019-01-22 20:46:00
853,C,Port Harcourt,Member,Male,Sports and travel,25891.2,5,6472.8,135928.8,Card,129456.0,4.761904762,6472.8,4.3,2019-01-17 15:05:00
854,C,Port Harcourt,Member,Female,Home and lifestyle,29941.2,6,8982.36,188629.56,Cash,179647.19999999998,4.761904762,8982.36,7.3,2019-03-20 11:23:00
855,C,Port Harcourt,Normal,Male,Health and beauty,22633.2,2,2263.32,47529.72000000001,Cash,45266.4,4.761904762,2263.32,5.0,2019-01-01 11:43:00
856,C,Port Harcourt,Normal,Female,Food and beverages,5871.599999999999,9,2642.2200000000003,55486.62,Epay,52844.4,4.761904762,2642.2200000000003,8.4,2019-03-26 10:31:00
857,C,Port Harcourt,Normal,Male,Home and lifestyle,6001.200000000001,7,2100.42,44108.82,Epay,42008.4,4.761904762,2100.42,7.4,2019-02-07 11:36:00
858,C,Port Harcourt,Member,Female,Food and beverages,31492.800000000003,6,9447.84,198404.64,Epay,188956.8,4.761904762,9447.84,5.1,2019-02-01 18:43:00
859,C,Port Harcourt,Member,Male,Health and beauty,27316.8,1,1365.84,28682.64,Card,27316.8,4.761904762,1365.84,7.1,2019-01-03 10:30:00
860,C,Port Harcourt,Member,Male,Electronic accessories,6757.2,6,2027.16,42570.36,Card,40543.2,4.761904762,2027.16,5.5,2019-01-28 16:43:00
861,C,Port Harcourt,Normal,Male,Electronic accessories,7995.6,6,2398.68,50372.28,Card,47973.6,4.761904762,2398.68,8.6,2019-03-07 10:23:00
862,C,Port Harcourt,Member,Female,Food and beverages,35467.2,10,17733.6,372405.6,Epay,354672.0,4.761904762,17733.6,4.5,2019-01-30 20:23:00
863,C,Port Harcourt,Normal,Male,Food and beverages,32112.0,10,16056.0,337176.0,Card,321120.0,4.761904762,16056.0,4.4,2019-02-11 15:42:00
864,C,Port Harcourt,Normal,Female,Sports and travel,17758.8,10,8879.4,186467.4,Card,177588.0,4.761904762,8879.4,9.4,2019-02-03 16:40:00
865,C,Port Harcourt,Normal,Female,Sports and travel,26632.800000000003,7,9321.48,195751.08,Epay,186429.6,4.761904762,9321.48,4.1,2019-03-02 16:42:00
866,C,Port Harcourt,Normal,Male,Food and beverages,11437.2,4,2287.44,48036.24,Epay,45748.8,4.761904762,2287.44,6.2,2019-01-14 14:43:00
867,C,Port Harcourt,Normal,Male,Food and beverages,9799.2,3,1469.88,30867.48,Cash,29397.6,4.761904762,1469.88,7.3,2019-01-07 12:37:00
868,C,Port Harcourt,Member,Female,Fashion accessories,33472.8,2,3347.28,70292.87999999999,Card,66945.6,4.761904762,3347.28,8.0,2019-02-13 15:06:00
869,C,Port Harcourt,Normal,Male,Fashion accessories,21459.6,10,10729.8,225325.8,Cash,214596.0,4.761904762,10729.8,5.3,2019-03-14 11:07:00
870,C,Port Harcourt,Member,Male,Health and beauty,16750.8,6,5025.240000000001,105530.04,Card,100504.8,4.761904762,5025.240000000001,4.3,2019-03-03 10:54:00
871,C,Port Harcourt,Member,Female,Home and lifestyle,8726.4,7,3054.24,64139.04000000001,Epay,61084.8,4.761904762,3054.24,9.4,2019-01-27 17:38:00
872,C,Port Harcourt,Normal,Female,Sports and travel,16797.6,9,7558.92,158737.31999999998,Epay,151178.4,4.761904762,7558.92,5.3,2019-02-17 19:11:00
